,Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514
3510,Green Bawarchi Restaurant,Furious Abbadi,"Green bawarchi is a most familiar restaurant in Hyderabad. They spread over Hyderabad. You will find any green bawarchi near your area.

Coming to this like all green bawarchi restaurants, they have crowd for taken away customers. We had take many times.

Coming to dine here. It's like any normal restaurant with basic interiors. We have to wait 25-30mins after order something. We had grilled chicken, butter chicken, butter naan, rumali roti and chicken biryani. I like their chutney which comes with chicken. Biryani was nice but little spicy. Roti and butter naan both were fine.

Pocket friendly. We can go with family and friends.

Food 4/5
Ambience 2/5
Service 3/5
Value for money 4/5

Overall an option to have food according to your convenience.",3,"108 Reviews , 139 Followers",1/17/2019 3:32,0,
3511,Green Bawarchi Restaurant,Surya Ask,"Chicken not cooked properly. Rice does not taste good, no spice at all. Food was not hot even though it was delivered within 30 minutes time. Not recommended at all",1,"1 Review , 1 Follower",1/14/2019 23:21,0,
3512,Green Bawarchi Restaurant,Anupkumar,I visited with my friends for dinner . It was a fake experience. Becos the sttaf behavior was like unprofession n rude .they don't know how to speak with the customer. No sense no manners nothing.,1,1 Review,1/8/2019 21:32,0,
3513,Green Bawarchi Restaurant,Pramod Gatla,"sorry for the late review , ordered for mutton biryani hundi taste was good but not great good quantity with the high quality meat , but they have to follow the instruction which the customer has placed i have ask them to give double spice but they did not followed . one thing for that the rating will be 3 will see in next ordered how they react to the instructions.",3,"41 Reviews , 50 Followers",1/4/2019 14:43,0,
3514,Green Bawarchi Restaurant,Nitesh Kumar Modi,both delivery and food are good,5,"2 Reviews , 24 Followers",1/1/2019 21:58,0,
3515,Green Bawarchi Restaurant,Rahul Dogra,Biryani tastes good service is little to improve. Will not say the best but better to go here if planning to eat biryani in Gachibowli area.,4,"10 Reviews , 93 Followers",1/1/2019 17:40,0,
3516,Green Bawarchi Restaurant,Naresh Battul,Very pathetic. Found two insects in the biryani. How one can eat such an unhealthy food. This is really unfortunate but they should also care about these things. I will not ever try again.,1,"1 Review , 1 Follower",12/30/2018 23:05,0,
3517,Green Bawarchi Restaurant,G Sai Kumar,not good,1,1 Review,12/30/2018 19:03,0,
3518,Green Bawarchi Restaurant,Gaurav Bisht,I ordered for a egg biryani this is what I found on that .if I want to have a egg biryani I could have ordered the same...not expected from this restaurant...,1,"1 Review , 18 Followers",12/12/2018 1:48,0,
3519,Green Bawarchi Restaurant,Kaushik Padmanaban,"This is the first place I experienced Hyderabadi Biryani. I walked in and ordered a chicken briyani. No big deal. The cost was nearly the same as in Chennai, about 200 bucks (I don't remember exactly, but it was around 200). I was shocked when the waiter came with a big serving of briyani. How big, you ask? Two people could share it easily. The taste was first class. I for one can handle briyani as much as you think, but I was stunned. It isn't the best briyani I've ever tasted, but its my first Hyderabadi Biryani and I loved it. Such a great experience.",5,"11 Reviews , 7 Followers",12/9/2018 20:31,1,
3520,Green Bawarchi Restaurant,Shama,"Taste is wrost , even rice in biryani is bad, what to write comment for you guys.

Please don't go
And please don't order online
Good for nothing",1,1 Review,12/8/2018 13:55,0,
3521,Green Bawarchi Restaurant,Shamsudheen Faz,The quantity was great but the mutton pieces were just 4 numbers out of which 3 were bones as well. Only average impression to offer. Hope the will keep the standard better.,3,5 Reviews,12/5/2018 14:37,0,
3522,Green Bawarchi Restaurant,Vignesh,"Quantity is very less, from the last two months i have given 3 big orders at that time both quality and quantity is good based on that i have order today again, but now it is disappointed. I am not going to order again",1,"2 Reviews , 1 Follower",12/1/2018 12:40,0,
3523,Green Bawarchi Restaurant,Syed Abdullatif,Biryani was good taste but the Motton PCs were less mostly bone. May be next time get better..chicken tandoori was excellent and can order again,1,2 Reviews,11/24/2018 19:25,0,
3524,Green Bawarchi Restaurant,Riyan Sheykh,quantity less,3,"3 Reviews , 6 Followers",11/15/2018 19:18,0,
3525,Green Bawarchi Restaurant,Vivek Reddy,I ordered fish biryani. But the restaurant delivered me prawns biryani. And biryani taste is not good. Better choose other restaurants than this.,1,"4 Reviews , 1 Follower",11/8/2018 12:37,0,
3526,Green Bawarchi Restaurant,Vignesh,Both Veg and non veg Biryani good,5,"2 Reviews , 1 Follower",11/6/2018 13:48,0,
3527,Green Bawarchi Restaurant,Aman Ansari,Thanks to the people from completing the order. I was so hungry. The person who brought the item was very kind and the delivery was quick is well.,5,"1 Review , 1 Follower",10/27/2018 16:36,0,
3528,Green Bawarchi Restaurant,Shiva Kumar,good patience,5,1 Review,10/26/2018 20:38,0,
3529,Green Bawarchi Restaurant,Nalinikanta Tripathy,very good,5,"5 Reviews , 1 Follower",10/24/2018 20:26,0,
3530,Green Bawarchi Restaurant,Raji,Not bad,1,3 Reviews,10/19/2018 22:08,0,
3531,Green Bawarchi Restaurant,Santosh Kumar Karnati,curry is very bad,3,"5 Reviews , 14 Followers",10/14/2018 15:37,0,
3532,Green Bawarchi Restaurant,Pratyush Shrivastav,Paneer tikka masala was all gravy with just 4 pieces of paneer.,1,"4 Reviews , 72 Followers",10/10/2018 16:49,0,
3533,Green Bawarchi Restaurant,Bheemu Arjunsaikrishnareddy,THE RESTAURANT RECIVE ORDER POLITLY . QUAMNTITY AND QUALITY IS GOOD . PRICE IS ALSO READONABLE . MANY ITEMS WITH GOOD TASTE. AND LESS PRICE .,4,"24 Reviews , 25 Followers",10/7/2018 20:26,0,
3534,Green Bawarchi Restaurant,Hima,good,3,1 Review,10/2/2018 19:53,0,
3535,Green Bawarchi Restaurant,Syed Asad Hussain,"Taste less food,not well perpred & egg shell had mixed in food so please check once while preparing and quality is also not nice ,this is the reason",1,1 Review,10/1/2018 14:13,0,
3536,Green Bawarchi Restaurant,Ashok Kumar,good and tasty,3,4 Reviews,9/30/2018 13:20,0,
3537,Green Bawarchi Restaurant,Nalinikanta Tripathy,very good,5,"5 Reviews , 1 Follower",9/30/2018 13:05,0,
3538,Green Bawarchi Restaurant,Papu Mondal,not so good test,3,"2 Reviews , 1 Follower",9/29/2018 10:41,0,
3539,Green Bawarchi Restaurant,Sameer Ahmed Khan,good food,5,4 Reviews,9/22/2018 14:35,0,
3540,Green Bawarchi Restaurant,Venkyvasu9492,very late,1,1 Review,9/21/2018 15:16,0,
3541,Green Bawarchi Restaurant,Naveen Chinna,super,5,"2 Reviews , 2 Followers",9/20/2018 21:25,0,
3542,Green Bawarchi Restaurant,Rakesh Das,worst I ever had .,1,"4 Reviews , 1 Follower",9/19/2018 22:10,0,
3543,Green Bawarchi Restaurant,Yash Sheth,To be fair.... this place may seem like a heaven to the non vegetarians. But I throng to this place only for 1 reason.... it's Irani chai. It's really good and I visit it only for that particular reason.,3,"59 Reviews , 182 Followers",9/11/2018 21:59,2,
3544,Green Bawarchi Restaurant,Shailendra Kumar,Worse. They deliver wrong items and less quantity for orders. No one from restaurant responded to call. Zomato also tried to reach but still no response,1,"1 Review , 2 Followers",9/10/2018 22:39,0,
3545,Green Bawarchi Restaurant,Shiva Kumar,not so good,2,"1 Review , 57 Followers",9/10/2018 21:42,0,
3546,Green Bawarchi Restaurant,Ajit,delivered at correct time and very professional delivery person,5,1 Review,9/7/2018 22:28,0,
3547,Green Bawarchi Restaurant,Ilyas Shaikh,"I ordered Mutton Biryani online but was very dissappointed with the qualtiy of the biryani, mutton was full of bones and undigestable.  also it was very spicy and really wasn't good for a Sunday dinner. Will never order again from there...:-(",2,"1 Review , 1 Follower",9/3/2018 0:00,0,
3548,Green Bawarchi Restaurant,Tumpa C,nice food,5,2 Reviews,9/1/2018 22:59,0,
3549,Green Bawarchi Restaurant,Mahesh Smart,not bad,3,2 Reviews,9/1/2018 14:12,0,
3550,Green Bawarchi Restaurant,Mohammed Ahmed,good.,5,1 Review,8/28/2018 15:42,0,
3551,Green Bawarchi Restaurant,Ranjith Reddy Pendli,worst hospitality they don't even have time to talk to us.,3,1 Review,8/27/2018 14:39,0,
3552,Green Bawarchi Restaurant,Bijay Puhan,good,4,1 Review,8/26/2018 17:28,0,
3553,Green Bawarchi Restaurant,Ramesh Nannaveni,very good,5,2 Reviews,8/26/2018 14:11,0,
3554,Green Bawarchi Restaurant,Bobs,good delivery,5,1 Review,8/26/2018 13:56,0,
3555,Green Bawarchi Restaurant,K Paramesh,good,5,"3 Reviews , 1 Follower",8/25/2018 20:23,0,
3556,Green Bawarchi Restaurant,Tota Parvathi,good,4,3 Reviews,8/21/2018 14:11,0,
3557,Green Bawarchi Restaurant,Neeraj Singh,good,4,"2 Reviews , 1 Follower",8/20/2018 8:12,0,
3558,Green Bawarchi Restaurant,Varun Reddy,"Pathetic service, stale food( especially mutton), starters are not well cooked either, grilled chicken and chicken biryani were somewhat edible compared to rest of the menu.",2,"125 Reviews , 4642 Followers",8/18/2018 19:23,0,
3559,Green Bawarchi Restaurant,Mahesh Smart,nice,4,2 Reviews,8/18/2018 14:08,0,
3560,Green Bawarchi Restaurant,Yedlapalli Lavanya,good,5,"2 Reviews , 1 Follower",8/18/2018 13:24,0,
3561,Green Bawarchi Restaurant,Mohammed Ali,nice rider very kind,5,"1 Review , 1 Follower",8/17/2018 17:23,0,
3562,Green Bawarchi Restaurant,Gowd123veerni,"less quantity less piece's make it improve,taste is nice",4,1 Review,8/16/2018 20:10,0,
